threshold,fpr,tpr
inf,0.0,0.0
0.9999997326744734,0.0,0.00032362459546925567
0.9999997326744345,0.0,0.03656957928802589
0.9999997326744325,0.0,0.06165048543689321
0.9999997324862581,0.0,0.06197411003236246
0.9999997324862561,0.0,0.062459546925566344
0.9999997324414404,0.0,0.07233009708737864
0.9999997324414386,0.0,0.08414239482200647
0.9999997322531,0.0,0.08608414239482201
0.999999732253098,0.0,0.08705501618122978
0.9999997321746374,0.0,0.08737864077669903
0.9999997320549044,0.0,0.0883495145631068
0.9999997320549027,0.0,0.08915857605177993
0.9999997320421729,0.0,0.0894822006472492
0.9999997319861073,0.0,0.08964401294498382
0.9999997319223807,0.0,0.09029126213592233
0.9999997310723906,0.0,0.09061488673139159
0.9999997308045571,0.0,0.10453074433656957
0.9999997308045553,0.0,0.11860841423948221
0.9999997305699333,0.0,0.11909385113268608
0.9999997303802756,0.0,0.12055016181229773
0.9999997303802736,0.0,0.12103559870550162
0.9999997293517402,0.0,0.12135922330097088
0.9999997293517007,0.0,0.12233009708737864
0.9999997293516989,0.0,0.12281553398058252
0.9999997291913093,0.0,0.12297734627831715
0.9999997288664486,0.0,0.12330097087378641
0.9999997288664093,0.0,0.12993527508090616
0.9999997288664073,0.0,0.1354368932038835
0.9999997284246118,0.0,0.13559870550161812
0.9999997284245723,0.0,0.1389967637540453
0.9999997284245705,0.0,0.14190938511326862
0.9999997274585798,0.0,0.14271844660194175
0.9999997269698956,0.0,0.14466019417475728
0.9999997269698938,0.0,0.14757281553398058
0.9999997265249683,0.0,0.14838187702265374
0.9999997265249665,0.0,0.1488673139158576
0.9999997257556145,0.0,0.14902912621359224
0.9999997253473615,0.0,0.15097087378640778
0.9999996141807935,0.0,0.15388349514563107
0.9999996141807347,0.0,0.15970873786407766
0.999999613268065,0.0,0.16084142394822007
0.9999996132680059,0.0,0.163915857605178
0.9999995712484737,0.0,0.16423948220064724
0.9999995712484082,0.0,0.16537216828478965
0.9999995706679148,0.0,0.1656957928802589
0.9999995682771178,0.0,0.16828478964401294
0.9999995682771149,0.0,0.17184466019417477
0.9999995679732184,0.0,0.17686084142394823
0.9999995679732153,0.0,0.1836569579288026
0.9999995674699608,0.0,0.1855987055016181
0.9999995674699577,0.0,0.18705501618122977
0.9999995672765954,0.0,0.18802588996763753
0.9999995672765923,0.0,0.18851132686084143
0.9999995672560374,0.0,0.18980582524271844
0.9999995672560343,0.0,0.1912621359223301
0.999999567165493,0.0,0.19158576051779935
0.9999995671654901,0.0,0.19207119741100323
0.9999995670625763,0.0,0.19401294498381877
0.9999995670625734,0.0,0.19563106796116506
0.9999995649512935,0.0,0.19627831715210356
0.9999995644680478,0.0,0.1966019417475728
0.9999995644680449,0.0,0.19676375404530744
0.999999564249801,0.0,0.1970873786407767
0.9999995636755671,0.0,0.19741100323624594
0.9999995614137175,0.0,0.1995145631067961
0.9999995614137144,0.0,0.20129449838187702
0.9999995603764044,0.0,0.20242718446601943
0.9999995601798677,0.0,0.2040453074433657
0.9999995583459106,0.0,0.20436893203883494
0.9999995071449939,0.0,0.20598705501618123
0.9999995071449905,0.0,0.20792880258899676
0.999999506928847,0.0,0.2080906148867314
0.9999995065174282,0.0,0.2114886731391586
0.9999995065173529,0.0,0.2134304207119741
0.9999995061253429,0.0,0.21359223300970873
0.999999505435898,0.0,0.21941747572815534
0.9999995054358225,0.0,0.22233009708737864
0.9999995038904436,0.0,0.2237864077669903
0.9999995038903676,0.0,0.2260517799352751
0.9999995028140488,0.0,0.22766990291262135
0.9999994077749875,0.0,0.3035598705501618
0.9999994077748969,0.0,0.5399676375404531
0.9999994074732044,0.0,0.543042071197411
0.999999407473114,0.0,0.5953074433656957
0.9999994072083117,0.0,0.6050161812297734
0.9999994072082211,0.0,0.6244336569579289
0.9999994063738766,0.0,0.6245954692556634
0.9999994060713796,0.0,0.6299352750809062
0.9999993990270154,0.0,0.7341423948220065
0.9999993990269237,0.0,0.8998381877022654
0.9999993976053004,0.0,0.905663430420712
0.9999993976052083,0.0,0.9205501618122978
0.9999993925977771,0.0,0.9250809061488673
0.9999993921702175,0.0,0.9260517799352751
0.9999993921702133,0.0,0.926537216828479
0.9999993914621712,0.0,0.9286407766990291
0.999999391462167,0.0,0.9315533980582524
0.9999993911901163,0.0,0.931715210355987
0.999999391161197,0.0,0.9333333333333333
0.9999993911611927,0.0,0.9354368932038835
0.9999993910338079,0.0,0.9355987055016182
0.9999993908890117,0.0,0.9367313915857605
0.9999993908890075,0.0,0.9375404530744337
0.9999993883491523,0.0,0.9385113268608414
0.9999993883491478,0.0,0.9398058252427185
0.9999993872055986,0.0,0.9401294498381877
0.9999993869316449,0.0,0.9415857605177993
0.9999993869316405,0.0,0.9436893203883495
0.9999993866284299,0.0,0.9461165048543689
0.9999993866284257,0.0,0.9477346278317152
0.9999993846836217,0.0,0.9480582524271844
0.9999993829414857,0.0,0.9483818770226538
0.9999993814820629,0.0,0.9493527508090615
0.9999993814820585,0.0,0.95
0.9999993812055462,0.0,0.9504854368932039
0.999999378625313,0.0,0.9511326860841424
0.9999993786253085,0.0,0.9516181229773463
0.9999993768772352,0.0,0.9524271844660194
0.9999993159243842,0.0,0.9530744336569579
0.9999993143064573,0.0,0.9533980582524272
0.9999993107680393,0.0,0.9538834951456311
0.999999310767934,0.0,0.9551779935275081
0.9999993091374254,0.0,0.9555016181229773
0.9999992982194135,0.0,0.9561488673139159
0.9999992272328141,0.0,0.9579288025889967
0.9999992264191115,0.0,0.9627831715210357
0.9999992264191062,0.0,0.9648867313915858
0.9999992255562817,0.0,0.9679611650485437
0.9999992255561636,0.0,0.973462783171521
0.9999992249728109,0.0,0.9741100323624595
0.999999224589488,0.0,0.9744336569579288
0.9999992210081041,0.0,0.9781553398058253
0.9999992210080988,0.0,0.9830097087378641
0.9999992192027826,0.0,0.9833333333333333
0.9999992192027772,0.0,0.983495145631068
0.999999219113215,0.0,0.9838187702265372
0.9999992163397196,0.0,0.9839805825242719
0.9999992141209545,0.0,0.9846278317152104
0.9999992122622495,0.0,0.984789644012945
0.9999992086239301,0.0,0.986084142394822
0.9999992086239243,0.0,0.9870550161812298
0.9999992067522241,0.0,0.9872168284789644
0.9999991109715306,0.0,0.9877022653721683
0.9999991109713949,0.0,0.9889967637540453
0.9999988132658316,0.0,0.9893203883495145
0.9999988132656504,0.0,0.9894822006472492
0.9999986705086047,0.0,0.9919093851132686
0.9999986705084017,0.0,0.9954692556634305
0.9999986677580673,0.0,0.9964401294498382
0.9999986677578637,0.0,0.9966019417475728
0.9999984738005159,0.0,0.9969255663430421
0.9999964555268888,0.0,0.9977346278317152
0.9999859334889214,0.0,1.0
0.9341837761755806,3.21450384133209e-05,1.0
0.9224327419109981,0.0002571603073065672,1.0
0.9224327314861959,0.0004178854993731718,1.0
0.9211525912526802,0.0006107557298530972,1.0
3.4482366816644204e-05,0.0006429007682664181,1.0
2.8382098985402035e-05,0.003343083994985374,1.0
8.343209101921855e-06,0.0034716641486386575,1.0
2.6237566824447283e-06,0.005496801568677875,1.0
1.0955243764639379e-07,0.0342987559870134,1.0
6.222916933521178e-08,0.1497958790060754,1.0
5.5254320227204375e-08,0.15291394773216754,1.0
5.361158374887727e-08,0.15313896300106078,1.0
4.886125071272404e-08,0.29084830756372754,1.0
4.745271513247446e-08,0.30946028480504034,1.0
4.740858313686179e-08,0.3640104149924459,1.0
4.6123122207245875e-08,0.4003985984763252,1.0
4.604192396875522e-08,0.9288951750297342,1.0
