bin_left,bin_right,midpoint,count_benign,count_attack,count_total
1.0115425688988114e-07,0.009153451600966159,0.004576776377611524,19825,0,19825
0.009153451600966159,0.01830680204767543,0.013730126824320794,0,0,0
0.01830680204767543,0.027460152494384698,0.022883477271030066,0,0,0
0.027460152494384698,0.036613502941093966,0.03203682771773933,0,0,0
0.036613502941093966,0.04576685338780324,0.0411901781644486,0,0,0
0.04576685338780324,0.0549202038345125,0.05034352861115787,0,0,0
0.0549202038345125,0.06407355428122177,0.05949687905786714,0,0,0
0.06407355428122177,0.07322690472793104,0.06865022950457642,0,0,0
0.07322690472793104,0.08238025517464032,0.07780357995128567,0,0,0
0.08238025517464032,0.09153360562134959,0.08695693039799496,0,0,0
0.09153360562134959,0.10068695606805886,0.09611028084470422,0,0,0
0.10068695606805886,0.10984030651476812,0.10526363129141349,0,0,0
0.10984030651476812,0.11899365696147739,0.11441698173812276,0,0,0
0.11899365696147739,0.12814700740818666,0.12357033218483202,0,0,0
0.12814700740818666,0.13730035785489594,0.1327236826315413,0,0,0
0.13730035785489594,0.1464537083016052,0.14187703307825056,0,0,0
0.1464537083016052,0.15560705874831446,0.15103038352495984,2871,501,3372
0.15560705874831446,0.16476040919502374,0.1601837339716691,0,0,0
0.16476040919502374,0.173913759641733,0.16933708441837836,2805,572,3377
0.173913759641733,0.1830671100884423,0.17849043486508764,0,0,0
0.1830671100884423,0.19222046053515154,0.18764378531179693,0,0,0
0.19222046053515154,0.20137381098186083,0.1967971357585062,0,0,0
0.20137381098186083,0.2105271614285701,0.20595048620521544,0,0,0
0.2105271614285701,0.21968051187527934,0.21510383665192473,0,0,0
0.21968051187527934,0.22883386232198863,0.224257187098634,0,0,0
0.22883386232198863,0.2379872127686979,0.23341053754534324,0,0,0
0.2379872127686979,0.24714056321540717,0.24256388799205253,0,0,0
0.24714056321540717,0.25629391366211646,0.2517172384387618,0,0,0
0.25629391366211646,0.26544726410882574,0.2608705888854711,0,0,0
0.26544726410882574,0.274600614555535,0.2700239393321804,0,0,0
0.274600614555535,0.28375396500224426,0.27917728977888967,0,0,0
0.28375396500224426,0.29290731544895354,0.2883306402255989,0,0,0
0.29290731544895354,0.3020606658956628,0.2974839906723082,0,0,0
0.3020606658956628,0.31121401634237206,0.3066373411190174,0,0,0
0.31121401634237206,0.32036736678908134,0.3157906915657267,0,0,0
0.32036736678908134,0.32952071723579063,0.324944042012436,0,0,0
0.32952071723579063,0.3386740676824999,0.33409739245914527,0,0,0
0.3386740676824999,0.34782741812920914,0.34325074290585456,0,0,0
0.34782741812920914,0.35698076857591843,0.3524040933525638,0,0,0
0.35698076857591843,0.3661341190226277,0.36155744379927307,0,0,0
0.3661341190226277,0.37528746946933694,0.3707107942459823,0,0,0
0.37528746946933694,0.38444081991604623,0.3798641446926916,2846,1636,4482
0.38444081991604623,0.3935941703627555,0.38901749513940087,0,0,0
0.3935941703627555,0.4027475208094648,0.39817084558611016,0,0,0
0.4027475208094648,0.41190087125617403,0.40732419603281944,0,0,0
0.41190087125617403,0.4210542217028833,0.41647754647952867,0,0,0
0.4210542217028833,0.4302075721495926,0.42563089692623796,0,0,0
0.4302075721495926,0.43936092259630183,0.4347842473729472,0,0,0
0.43936092259630183,0.4485142730430111,0.44393759781965647,0,0,0
0.4485142730430111,0.4576676234897204,0.45309094826636576,0,0,0
0.4576676234897204,0.4668209739364297,0.46224429871307504,0,0,0
0.4668209739364297,0.4759743243831389,0.4713976491597843,0,0,0
0.4759743243831389,0.4851276748298482,0.48055099960649356,0,0,0
0.4851276748298482,0.4942810252765575,0.48970435005320284,0,0,0
0.4942810252765575,0.5034343757232667,0.49885770049991207,0,0,0
0.5034343757232667,0.5125877261699759,0.5080110509466214,0,0,0
0.5125877261699759,0.5217410766166852,0.5171644013933305,0,0,0
0.5217410766166852,0.5308944270633945,0.5263177518400399,0,0,0
0.5308944270633945,0.5400477775101038,0.5354711022867491,0,0,0
0.5400477775101038,0.5492011279568131,0.5446244527334585,2762,3471,6233
