threshold,fpr,tpr
inf,0.0,0.0
0.9999998094808159,0.0,0.0127831715210356
0.9999998093467052,0.0,0.013106796116504855
0.999999809166356,0.0,0.01343042071197411
0.9999998087054491,0.0,0.02702265372168285
0.9999998085707926,0.0,0.02896440129449838
0.9999998079615005,0.0,0.0313915857605178
0.9999998071799506,0.0,0.03317152103559871
0.9999998071458526,0.0,0.03333333333333333
0.9999998070442201,0.0,0.03365695792880259
0.9999998068000515,0.0,0.035922330097087375
0.9999998064852146,0.0,0.03737864077669903
0.9999998063854552,0.0,0.037540453074433655
0.9999998063609832,0.0,0.03802588996763754
0.9999998060137746,0.0,0.040453074433656956
0.9999998056977155,0.0,0.04061488673139159
0.9999998056976565,0.0,0.04174757281553398
0.9999997566630222,0.0,0.042394822006472495
0.999999727846094,0.0,0.0441747572815534
0.9999997272496337,0.0,0.04611650485436893
0.999999717113467,0.0,0.04757281553398058
0.9999997171133809,0.0,0.04919093851132686
0.9999997169723127,0.0,0.04951456310679612
0.9999997168323311,0.0,0.049676375404530744
0.9999997167731695,0.0,0.05
0.9999997161619012,0.0,0.050323624595469255
0.9999997158204589,0.0,0.0511326860841424
0.9999997156934146,0.0,0.05210355987055016
0.9999997156799076,0.0,0.052265372168284786
0.9999997155528005,0.0,0.05372168284789644
0.999999715058049,0.0,0.053883495145631066
0.9999997132844465,0.0,0.054854368932038836
0.99999971286766,0.0,0.05517799352750809
0.9999997128675727,0.0,0.05614886731391586
0.999999712379985,0.0,0.05663430420711974
0.9999997112094415,0.0,0.056957928802589
0.9999997110803358,0.0,0.05776699029126214
0.9999996974825183,0.0,0.05889967637540453
0.9999996967675506,0.0,0.05954692556634304
0.9999996771895493,0.0,0.05970873786407767
0.9999996769215107,0.0,0.06067961165048544
0.9999996611749393,0.0,0.06181229773462783
0.9999996609364328,0.0,0.062135922330097085
0.9999996607673506,0.0,0.062459546925566344
0.9999996597960037,0.0,0.06294498381877023
0.9999996593867563,0.0,0.06359223300970873
0.9999996592344831,0.0,0.06440129449838188
0.9999996592182938,0.0,0.06472491909385113
0.9999996590659451,0.0,0.06650485436893204
0.9999996570830115,0.0,0.06682847896440129
0.9999996565976437,0.0,0.06763754045307444
0.9999996565006947,0.0,0.06828478964401294
0.999999656347131,0.0,0.0686084142394822
0.9999996558526257,0.0,0.06909385113268608
0.9999996544468555,0.0,0.06990291262135923
0.9999996538600618,0.0,0.0703883495145631
0.9999996537053177,0.0,0.07071197411003237
0.9999996093039344,0.0,0.07103559870550162
0.9999995710702768,0.0,0.07281553398058252
0.9999995710701463,0.0,0.07718446601941747
0.9999995708515744,0.0,0.07944983818770227
0.9999995647343982,0.0,0.08009708737864078
0.9999995647342657,0.0,0.08284789644012945
0.999999563705695,0.0,0.08300970873786408
0.9999995637055622,0.0,0.08398058252427185
0.9999995633120753,0.0,0.08656957928802589
0.9999995625913037,0.0,0.0872168284789644
0.9999995598296622,0.0,0.08737864077669903
0.9999995564458763,0.0,0.0883495145631068
0.9999995059086332,0.0,0.08915857605177993
0.9999991873691074,0.0,0.0901294498381877
0.999999115115661,0.0,0.09190938511326861
0.9999991144089928,0.0,0.09239482200647249
0.9999991144087232,0.0,0.09255663430420712
0.9999778178551052,0.0,0.09482200647249191
0.9272826289164232,0.0,0.13009708737864079
0.9272826289164231,0.0,0.13106796116504854
0.9272351866868985,0.0,0.13122977346278317
0.9271713469548614,0.0,0.13284789644012945
0.9271540307955748,0.0,0.1331715210355987
0.9271379514024259,0.0,0.13365695792880258
0.9270082881483882,0.0,0.16812297734627832
0.9269606810317433,0.0,0.16844660194174757
0.9269606604198237,0.0,0.17055016181229773
0.9268966194514994,0.0,0.17071197411003236
0.926745216350176,0.0,0.17637540453074432
0.9265995542437021,0.0,0.1766990291262136
0.9264690088610966,0.0,0.18220064724919094
0.9264210571780332,0.0,0.1831715210355987
0.9263348082296103,0.0,0.18996763754045307
0.9262236204914832,0.0,0.1919093851132686
0.9262189447348284,0.0,0.19223300970873786
0.9261797750912706,0.0,0.19239482200647248
0.9261797542765269,0.0,0.1928802588996764
0.9260770039576393,0.0,0.19320388349514564
0.9260571767619312,0.0,0.19902912621359223
0.9259456243518864,0.0,0.19919093851132685
0.9259456034763992,0.0,0.20210355987055018
0.9098633847046472,0.0,0.20372168284789643
0.9098056832305653,0.0,0.20566343042071197
0.9098056582485063,0.0,0.2074433656957929
0.909764739247897,0.0,0.20776699029126214
0.909724139064842,0.0,0.20792880258899676
0.909706955885399,0.0,0.20825242718446602
0.9096874255176675,0.0,0.20841423948220064
0.9095297380976266,0.0,0.2087378640776699
0.9094718442887688,0.0,0.20889967637540452
0.9094307638451076,0.0,0.20970873786407768
0.9093939428705663,0.0,0.21019417475728155
0.9093531924755457,0.0,0.21084142394822006
0.9092098409508386,0.0,0.21100323624595468
0.9091517377353366,0.0,0.21165048543689322
0.9090696865969707,0.0,0.2121359223300971
0.9090115278427016,0.0,0.21229773462783172
0.9089584778441717,0.0,0.21359223300970873
0.9086963207361577,0.0,0.21375404530744335
0.9085757305601069,0.0,0.21423948220064726
0.9085757052716087,0.0,0.2145631067961165
0.9084346705778045,0.0,0.21488673139158576
0.9080962696716848,0.0,0.215210355987055
0.8992630727369775,0.0,0.21877022653721684
0.8990646066836766,0.0,0.21957928802588997
0.8990645790566091,0.0,0.2250809061488673
0.8963289974634825,0.0,0.22637540453074434
0.8962636196964222,0.0,0.22750809061488672
0.8962172295022788,0.0,0.2284789644012945
0.8958853930612727,0.0,0.229126213592233
0.8958388533837836,0.0,0.22961165048543689
0.895797139758067,0.0,0.22993527508090614
0.8957927051303639,0.0,0.23090614886731392
0.8957704403774512,0.0,0.23155339805825242
0.8957509751742116,0.0,0.23171521035598705
0.8957047513552081,0.0,0.23300970873786409
0.8957047229151939,0.0,0.23381877022653721
0.895592360319263,0.0,0.23414239482200647
0.8955885825780385,0.0,0.23446601941747572
0.8955227923105703,0.0,0.23478964401294497
0.8955227638267256,0.0,0.23527508090614888
0.895390625467476,0.0,0.23592233009708738
0.8952779640419251,0.0,0.23624595469255663
0.8952315963504367,0.0,0.23640776699029126
0.8951896679876665,0.0,0.23689320388349513
0.8948703368283486,0.0,0.23737864077669904
0.8948703081875058,0.0,0.23802588996763754
0.8948669858229844,0.0,0.2383495145631068
0.8945779812723713,0.0,0.23867313915857605
0.8944420743245568,0.0,0.23915857605177993
0.8943048475199542,0.0,0.23948220064724918
0.8943048187432495,0.0,0.24045307443365696
0.8937592964181134,0.0,0.2407766990291262
0.8892685943888642,0.0,0.2483818770226537
0.8890359320341871,0.0,0.2519417475728155
0.8826259415684131,0.0,0.2545307443365696
0.882543216425991,0.0,0.25469255663430423
0.877605412033042,0.0,0.25711974110032365
0.8775298399966925,0.0,0.2574433656957929
0.8774762174481657,0.0,0.25954692556634307
0.8774230468643516,0.0,0.26035598705501617
0.8773749677368298,0.0,0.2605177993527508
0.8773749677368297,0.0,0.2610032362459547
0.8771684800905778,0.0,0.2621359223300971
0.8770388889183167,0.0,0.26294498381877024
0.8769906802346187,0.0,0.265210355987055
0.8769855551568324,0.0,0.26618122977346276
0.876937328496909,0.0,0.2674757281553398
0.8765178328231922,0.0,0.26796116504854367
0.8761567149361716,0.0,0.270873786407767
0.8761260825977003,0.0,0.27103559870550165
0.8760775666020725,0.0,0.2713592233009709
0.8759213719952715,0.0,0.27249190938511325
0.8759197444924847,0.0,0.2726537216828479
0.8752925637910897,0.0,0.27362459546925566
0.8752437678279521,0.0,0.27427184466019416
0.8737992763022613,0.0,0.2745954692556634
0.873799242730515,0.0,0.2757281553398058
0.873509914985861,0.0,0.2760517799352751
0.8619456034073741,0.0,0.2766990291262136
0.8599727926980361,0.0,0.2773462783171521
0.8598279586291002,0.0,0.27928802588996765
0.8597683533331086,0.0,0.27944983818770225
0.8594829932646382,0.0,0.27993527508090615
0.8593377354470909,0.0,0.2807443365695793
0.859283700255549,0.0,0.2813915857605178
0.8592779558104765,0.0,0.28171521035598707
0.8592239014166675,0.0,0.28236245954692557
0.8583147524103877,0.0,0.2830097087378641
0.8582603890593813,0.0,0.2836569579288026
0.8580835886155909,0.0,0.28381877022653723
0.8575882381008955,0.0,0.28446601941747574
0.8573808946598866,0.0,0.28462783171521033
0.8573262325567979,0.0,0.2849514563106796
0.8506575244036969,3.21450384133209e-05,0.2849514563106796
0.8499408701579975,3.21450384133209e-05,0.5911003236245954
